Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location
ca15b48a03132516742d1ed88bef634c85365d3f,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,916,4.2,17031062100,17031081300,6,8,10,0,2.82,12.82,false,1,41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444),41.8983317935,-87.6207628651,POINT (-87.6207628651 41.8983317935)
cab931de8912b809c9beb30087d049269f893943,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,334,1.4,17031062800,17031070300,6,7,5,0,2.36,7.359999999999999,false,1,41.936159071,-87.6612652184,POINT (-87.6612652184 41.936159071),41.9290469366,-87.6513108767,POINT (-87.6513108767 41.9290469366)
cac81f75c246ccb96fbe7d716ab9550f32c4dc97,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,623,2.7,17031221500,17031230700,22,23,7.5,0,2.5,10,false,1,41.9216471318,-87.689951469,POINT (-87.689951469 41.9216471318),41.9063227109,-87.7215382944,POINT (-87.7215382944 41.9063227109)
caca39e290a677cf5593378d93bfd5d654784cb6,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,359,1.2,17031839000,17031839100,32,32,7.5,0,2.36,9.86,false,1,41.8710158803,-87.6314065252,POINT (-87.6314065252 41.8710158803),41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707)
cafb991d82771de13c9ad1d9dc6b1c721dc7838a,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,558,1.1,17031280100,17031081700,28,8,5,0,2.36,7.359999999999999,false,1,41.8853000224,-87.6428084655,POINT (-87.6428084655 41.8853000224),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365)
cb027cac4dbfe9d4fdf547417b01647dbddb3b08,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,789,5.2,17031081700,17031221400,8,22,10,10,3.04,23.04,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.9208017043,-87.6945323419,POINT (-87.6945323419 41.9208017043)
cbeba15e3414ac097886adb8d810c091f4b5e0fe,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1863,1.2,17031839100,17031081700,32,8,35,0,2.36,37.36,false,1,41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365)
cc0b6e809786691e8a1ca1bcf3a93b5dd2f4c9a0,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,622,4.8,17031833100,17031070400,28,7,10,0,2.94,12.94,false,1,41.8790669938,-87.657005027,POINT (-87.657005027 41.8790669938),41.9289672664,-87.6561568309,POINT (-87.6561568309 41.9289672664)
cc36d307f6c4725b8741137704cde93d069e20e7,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,723,6.8,,,75,44,12.5,0,3.38,15.879999999999999,false,1,41.6897299145,-87.6690544032,POINT (-87.6690544032 41.6897299145),41.7402057565,-87.6159695226,POINT (-87.6159695226 41.7402057565)
cc38e4408944b55071ed1fed77231e04947ac449,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,688,5.8,,,28,35,15,0,1.02,16.02,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.8351179863,-87.6186777673,POINT (-87.6186777673 41.8351179863)
cc52832b430c69c4d7621a690537d2fe1c390204,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,307,1.2,,,22,22,7.5,4,2.87,14.370000000000001,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
cd1af246402d8009b3a75cbfb32dfbb7616a05bf,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,508,1.8,17031070300,17031832000,7,6,7.5,0,2.87,10.370000000000001,false,1,41.9290469366,-87.6513108767,POINT (-87.6513108767 41.9290469366),41.9462945357,-87.6542980837,POINT (-87.6542980837 41.9462945357)
cd58f1817817b3c9378bad9c2a149ba714f83251,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,696,4.5,17031833000,17031221300,28,22,10,0,2.92,12.92,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.9211259143,-87.6997544065,POINT (-87.6997544065 41.9211259143)
cd708a395ac5ca0ecd5e69ab6fd1719a29ec5b16,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,263,0.9,17031841900,17031320600,28,32,5,0,2.36,7.359999999999999,false,1,41.8679024175,-87.6429586652,POINT (-87.6429586652 41.8679024175),41.8706073724,-87.6221729369,POINT (-87.6221729369 41.8706073724)
cda2cab7e845a4afc8cf3dd969604687a614d66c,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,397,1.5,,,24,28,5,4,2.36,11.36,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
cdb2ad8107baf070a1023f3a00ca64c3497f6ba6,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,760,4.8,17031062100,17031830600,6,1,12.5,0,1.02,13.52,false,1,41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444),42.0016981937,-87.6735740325,POINT (-87.6735740325 42.0016981937)
ce44db9e1b1ca71b16969de55378b7062aa39a35,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1622,12.8,,,8,67,25,4,1.02,30.02,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.7759288274,-87.6665962653,POINT (-87.6665962653 41.7759288274)
ce686d65658098e607d7eabe807741044a5061e6,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,191,0.7,,,22,22,5,0,2.36,7.359999999999999,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
ceb774ae2fb5a535b9f2d9a54c49d37ade298dc1,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,754,3.7,17031062100,17031210700,6,21,7.5,2,2.72,12.22,false,1,41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444),41.9357064711,-87.7038545435,POINT (-87.7038545435 41.9357064711)
cecc1534031ae7f02f930ae6b55b79a4382d9615,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2120,12.9,,,77,36,20,0,1.02,21.02,false,1,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),41.8237128095,-87.6023504372,POINT (-87.6023504372 41.8237128095)
ced2f68fb6b5b31168a555d9c77c72efe8108c83,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,931,5.0,17031750600,17031681300,75,68,12.5,0,3,15.5,false,1,41.6886316646,-87.6520492549,POINT (-87.6520492549 41.6886316646),41.7611662989,-87.639875541,POINT (-87.639875541 41.7611662989)
cee69f2fc3dd029efbe43779553fe5a0eb585834,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1201,16.9,,,,11,25,0,1.61,26.61,false,1,,,,41.9788295262,-87.771166703,POINT (-87.771166703 41.9788295262)
cef96368b15be8d558a070ac9611b2af42d8f6d0,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,420,2.4,,,13,16,7.5,0,1.02,8.52,false,1,41.9836363072,-87.7235831853,POINT (-87.7235831853 41.9836363072),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253)
cf18412a1aa6714115cab870f1f072432e6c7198,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,415,4.5,,,21,8,10,6,2.89,18.89,false,1,41.9386661962,-87.7112105933,POINT (-87.7112105933 41.9386661962),41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111)
cf3718ce97733371720c9a924464ce2d3048fe52,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1425,1.3,17031081700,17031081402,8,8,27.5,5,0,32.5,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8919715078,-87.6129454143,POINT (-87.6129454143 41.8919715078)
cfb7cda867b75dab3336ec5ddfb3800f28652508,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,2173,9.2,,,30,32,15,0,3.88,18.88,false,1,41.8390869059,-87.714003807,POINT (-87.714003807 41.8390869059),41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841)
cfcc78a282d87cf0ae9f3e629958feaae12f8d99,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,684,4.5,17031833000,17031320600,28,32,7.5,0,3.54,11.04,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.8706073724,-87.6221729369,POINT (-87.6221729369 41.8706073724)
cfef676d9bf6117dbfde0ebab718165f05d8f778,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1834,23.6,17031081500,,8,,32.5,0,1.02,33.52,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),,,
cff5d09e1d1fcba85528ca1b249d63a22ed15ace,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,263,0.9,17031061100,17031062000,6,6,5,3,2.36,10.36,false,1,41.9491397709,-87.6568039088,POINT (-87.6568039088 41.9491397709),41.942577185,-87.6470785093,POINT (-87.6470785093 41.942577185)
d008771f3062dc68ca490925c4250c645fec14dd,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1340,5.7,,,28,6,22.5,0,1.02,23.52,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
d01860ffb6852e1a69edaed434b2f5d74189ed47,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,829,4.1,17031842200,17031060100,8,6,12.5,0,2.8,15.3,false,1,41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016),41.957530922,-87.6666114405,POINT (-87.6666114405 41.957530922)
d065f915ce8c3bf1fed1d0c0b46d10fbf1b15616,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2241,27.5,,,56,,32.5,11,12.71,56.21,false,1,41.7925923603,-87.7696154528,POINT (-87.7696154528 41.7925923603),,,
d07cd1da2608e844efdccc45acbc1bb0525698e0,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,700,5.0,17031080300,17031210700,8,21,10,0,1.02,11.02,false,1,41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303),41.9357064711,-87.7038545435,POINT (-87.7038545435 41.9357064711)
d07d9d2b543ced6436582ceb601a4fbdeb0c0a82,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,213,1.0,,,44,44,5,0,2.36,7.359999999999999,false,1,41.7402057565,-87.6159695226,POINT (-87.6159695226 41.7402057565),41.7402057565,-87.6159695226,POINT (-87.6159695226 41.7402057565)
d08ed098dbc774fc6a44233316b4cfd087f73dab,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,242,1.0,17031081500,17031081800,8,8,5,0,2.36,7.359999999999999,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595)
d0c7d6105aa835feb1dbad6bdb405cb919151bc9,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,461,1.8,17031832000,17031070200,6,7,7.5,0,2.36,9.86,false,1,41.9462945357,-87.6542980837,POINT (-87.6542980837 41.9462945357),41.9290776551,-87.6462934762,POINT (-87.6462934762 41.9290776551)
d0faebdd157f35beecff81e8394f90fd9da48dd5,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2586,34.8,,17031051300,,5,45,50,10.29,105.28999999999999,false,1,,,,41.935983574,-87.6758219283,POINT (-87.6758219283 41.935983574)
d12552e584ae8021578f1b33bcea8ccd2f5bcd17,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1375,8.0,,,77,,20,0,1.02,21.02,false,1,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),,,
d114c0ae99e7f8fe03a9369f30783cf2ea186a09,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,651,2.1,17031081700,17031833000,8,28,7.5,0,2.84,10.34,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201)
d12088a1d9c44248283513d524785f0c7e1b9717,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,580,3.1,,,22,25,7.5,0,2.59,10.09,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526)
d122370842c1019e3e0fcc74523fbc074bb2f6af,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,636,3.1,17031030900,17031010300,77,1,7.5,0,2.6,10.1,false,1,41.9797955506,-87.6714455473,POINT (-87.6714455473 41.9797955506),42.0159343756,-87.6665362779,POINT (-87.6665362779 42.0159343756)
d123f293f8cad30a81dceb3706f2386d8e8b3028,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,966,7.3,17031081201,17031160300,8,16,15,0,3.48,18.48,false,1,41.8991556134,-87.6262105324,POINT (-87.6262105324 41.8991556134),41.9572641084,-87.7308987849,POINT (-87.7308987849 41.9572641084)
d141c3e493677d9f2aa37cd63693ac19e119d4b9,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,950,4.6,17031230400,17031071100,23,7,12.5,7,3.45,22.95,false,1,41.9117888585,-87.7215097031,POINT (-87.7215097031 41.9117888585),41.9217781876,-87.6510618838,POINT (-87.6510618838 41.9217781876)
d15ccddd28bc3c2190290a29d4f47fe7d56d82aa,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1135,2.8,17031841000,17031320100,33,32,10,0,2.53,12.53,false,1,41.8492467545,-87.6241352979,POINT (-87.6241352979 41.8492467545),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
d1ee42001f1471624cc82640b27c7dd9c5f4f530,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,458,0.7,17031081800,17031081700,8,8,10,0,1.02,11.02,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365)
d219e441cc6c45597e11b5e950eb62d45a1e6bac,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,419,1.6,17031842300,17031838300,24,8,5,0,2.6,7.6,false,1,41.8983058696,-87.6536139825,POINT (-87.6536139825 41.8983058696),41.9015669095,-87.6384040116,POINT (-87.6384040116 41.9015669095)
d223dd3f7af0e30348f39a0832673d42998f04a9,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,858,2.9,17031833000,17031081202,28,8,10,0,2.55,12.55,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.9027880476,-87.6261455896,POINT (-87.6261455896 41.9027880476)
d22b5af1b8c473a9066962d755c0974a744aa106,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1196,7.3,,,7,1,12.5,0,5.31,17.81,false,1,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),42.0096228806,-87.6701668569,POINT (-87.6701668569 42.0096228806)
d28c2da4c7606d768df197196e912261e0a8ebdb,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,787,5.1,,,73,73,12.5,0,3.01,15.51,false,1,41.7174930361,-87.6488950721,POINT (-87.6488950721 41.7174930361),41.7174930361,-87.6488950721,POINT (-87.6488950721 41.7174930361)
d29332c6307914d1671e45d2b81d37dd4b6d4a68,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1250,12.9,,,68,53,17.5,0,5.17,22.67,false,1,41.7771962546,-87.6424975271,POINT (-87.6424975271 41.7771962546),41.6738199043,-87.6357397768,POINT (-87.6357397768 41.6738199043)
d29e1f2712e5b700015f57d73e210e620a3e61b6,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2755,20.3,,,7,,40,0,1.67,41.67,false,1,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),,,
d2bcf7e996d1253fb8b4d89e488ca66a8c55317b,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,689,1.8,17031081800,17031320400,8,32,5,5,2.36,12.36,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234)
d352e5cf45a382a07071107e96814638d3faec60,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,966,8.0,,,24,11,22.5,0,3.92,26.42,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9788295262,-87.771166703,POINT (-87.771166703 41.9788295262)
d38377dc7a1c5bc45534fac477f0081fa610d058,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,653,2.2,17031320100,17031243500,32,24,7.5,0,3.19,10.69,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8926581076,-87.6525344838,POINT (-87.6525344838 41.8926581076)
d38ac110df748669f04e91b40cb824f929885c61,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,288,1.0,17031241400,17031242300,24,24,7.5,2,1.02,10.52,false,1,41.906025969,-87.6753116216,POINT (-87.6753116216 41.906025969),41.8995065476,-87.6796002867,POINT (-87.6796002867 41.8995065476)
d3f86a2ac8a8c07f24f03183622162590c73dddf,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,698,3.3,17031240500,17031080300,24,8,7.5,0,3.07,10.57,false,1,41.9119723006,-87.6836429218,POINT (-87.6836429218 41.9119723006),41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303)
d4301a87d96e30821c4dce029c7c095ca6d72388,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,541,3.4,17031242600,17031833100,24,28,7.5,0,2.65,10.15,false,1,41.9005603836,-87.6941973701,POINT (-87.6941973701 41.9005603836),41.8790669938,-87.657005027,POINT (-87.657005027 41.8790669938)
d47df63ec6f1fc78630e3c63b94381e5c8ac5e73,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1401,10.2,,,31,22,17.5,6,1.02,24.52,false,1,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
d4f191397e5278fa61bb39d81da039f07085b270,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,712,7.2,17031340500,17031842200,34,8,12.5,0,3.46,15.96,false,1,41.834480698,-87.6329596351,POINT (-87.6329596351 41.834480698),41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016)
d52ddbacc6789a53cf3f25e6d7ba5c2c0de36dde,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,751,3.3,,,7,6,10,0,2.64,12.64,false,1,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
d53190e6b83b8452b5e051d6d57604dea4de253c,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,466,2.2,,,1,,7.5,0,1.02,8.52,false,1,42.0096228806,-87.6701668569,POINT (-87.6701668569 42.0096228806),,,
d5a9f77a028c669cdaa1dc578013cfbe6ff40ef3,01/01/2022 12:00:00 AM,01/01/2022 01:00:00 AM,3415,50.7,,17031081700,,8,65,0,2.41,67.41,false,1,,,,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365)
d5db1563d49db86f3f9c58d9cb982110fbe220f3,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1117,8.5,,,6,,17.5,10,4.18,31.68,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),,,
d5e1051d540b996330e1f0cf4a09b7220a751d6c,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1567,10.4,,,33,3,17.5,4,4.2,25.7,false,1,41.8571838585,-87.6203346241,POINT (-87.6203346241 41.8571838585),41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197)
d5f85d38d324f6f77467bd018c936506cb7eac8e,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,1907,6.4,,,24,8,15,5,3.28,23.28,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111)
d5f96c232933b4345a96d9c12b3c09b64a05a67f,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,635,3.3,,,61,66,10,0,1.02,11.02,false,1,41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499),41.7718485152,-87.695666342,POINT (-87.695666342 41.7718485152)
d60946d96e53a5b3b45166994cb8157510d9a027,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,385,1.8,17031842200,17031081000,8,8,7.5,0,2.36,9.86,false,1,41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016),41.9002656868,-87.6321092196,POINT (-87.6321092196 41.9002656868)
d65d658ea6168ec569a05a1e0771a82241bba60a,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,441,2.8,,,8,28,7.5,0,2.53,10.03,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
d66f89a345fee4981154a3b32491372b453b859c,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,2069,27.6,,,,25,35,0,9.58,44.58,false,1,,,,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526)
d6a2cd7e53c0b890c0ddb4cea50ae8e963a738e5,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,874,7.5,,,44,38,27.5,0,1.02,28.52,false,1,41.7402057565,-87.6159695226,POINT (-87.6159695226 41.7402057565),41.8129489392,-87.6178596758,POINT (-87.6178596758 41.8129489392)
d6c6d168d438733e7d9b85bdf0c8dabcb310d319,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,687,6.2,,,6,28,12.5,0,3.23,15.73,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
d6d5b5f94c6b607168366097e16f6342eadbd83c,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,877,3.4,,,24,8,10,0,2.66,12.66,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111)
d716aa31e45eada4ea8237d8642130570e1add25,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2663,1.8,17031320100,17031320100,32,32,32.5,0,0,32.5,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
d71956b5a164de93995b4cb63e04b7e992be87a8,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2944,21.0,17031081700,17031980000,8,76,57.5,0,11.66,69.16,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201)
d735b3e212c262b908368d38fcc86072289a75f8,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1067,9.4,,,25,31,20,0,1.02,21.02,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663)
d79327087bfbec0df12c77e6643780079135f857,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1240,15.0,,,32,,40,0,1.02,41.02,false,1,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),,,
d7a913abbff63c99d5b6d3ac4561dbd5db0e26fd,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1703,12.5,,,1,,17.5,0,4.56,22.06,false,1,42.0096228806,-87.6701668569,POINT (-87.6701668569 42.0096228806),,,
d7ae1ca2857616c29df6ed4a25989a0f6666e2a8,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2939,14.4,17031831500,17031320100,19,32,25,0,1.02,26.02,false,1,41.9275798469,-87.7880088189,POINT (-87.7880088189 41.9275798469),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
d7b8dcf5770861a402247b86524788c0b42d6ffc,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1213,9.6,17031841000,17031062000,33,6,17.5,3,3.97,24.47,false,1,41.8492467545,-87.6241352979,POINT (-87.6241352979 41.8492467545),41.942577185,-87.6470785093,POINT (-87.6470785093 41.942577185)
d7d8aca1121b54e43c24254994665cd19fbe91ac,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,548,0.9,17031280100,17031081600,28,8,5,0,2.36,7.359999999999999,false,1,41.8853000224,-87.6428084655,POINT (-87.6428084655 41.8853000224),41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347)
d7f1fe2907ad203c75416cb96891483f336b7432,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,223,0.8,17031063000,17031061100,6,6,7.5,0,1.02,8.52,false,1,41.9363101308,-87.6515625922,POINT (-87.6515625922 41.9363101308),41.9491397709,-87.6568039088,POINT (-87.6568039088 41.9491397709)
d805f8d93489a7db444a08e6b3a3d0fea84b1880,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,835,5.0,,,16,6,12.5,0,2.99,15.49,false,1,41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
d8173cbff5c9ff60469172f8c2dc0974bb139932,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,482,1.7,17031081700,17031080201,8,8,7.5,0,2.36,9.86,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.9094956686,-87.630963601,POINT (-87.630963601 41.9094956686)
d838dfaf7143b4a7aeee40fa6c7bd220d5c08d88,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,267,2.1,,,72,,5,0,2.38,7.38,false,1,41.713148612,-87.6750753124,POINT (-87.6750753124 41.713148612),,,
d868f1d6b00a35dd207469ec9d9e6f9e41ae8be6,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,244,1.7,,,43,69,7.5,5,2.38,14.879999999999999,false,1,41.7615779081,-87.5727819867,POINT (-87.5727819867 41.7615779081),41.7632467988,-87.6161341112,POINT (-87.6161341112 41.7632467988)
d92f0a46866fea108471e4aa2a35aa7f3494daf8,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,403,2.0,,,1,,5,1,3.5,9.5,false,1,42.0096228806,-87.6701668569,POINT (-87.6701668569 42.0096228806),,,
d93cb0719b957773a83c331c2c5b9a1cd16f7507,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,770,8.0,17031330100,17031681300,33,68,15,0,3.62,18.62,false,1,41.859349715,-87.6173580061,POINT (-87.6173580061 41.859349715),41.7611662989,-87.639875541,POINT (-87.639875541 41.7611662989)
d96c11ec059ae2bee538bbbeb549fd7f5adb1515,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1775,3.8,17031320100,17031843200,32,31,12.5,0,2.74,15.24,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8474315472,-87.6635286858,POINT (-87.6635286858 41.8474315472)
